URL,Parágrafo/Bloco,Sentença,Português,Resp. Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,Elan,Resp.  Elan,Rev. Elan
http://portal.proec.unicamp.br/centro-de-convencoes/,29,Marco César Padilha,,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,30,Thiago Crepaldi,,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,31,Ângelo de Fátima Valente da Silva,,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,32,Maria Teresa Fonseca Morasco,,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,33,Conheça nossas estruturas,,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,34,"
						Auditório I					",,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,35,"
						mais informações					",,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,36,"
						Auditório II					",,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,37,"
						Auditório III					",,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,38,"
						HALL					",,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,39,"
						Sanitários					",,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,40,"
						Sala VIP					",,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,41,"
						Copa					",,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,42,"
						Área externa					",,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,43,"Rua da Reitoria, 121Cidade Universitária Zeferino VazBarão Geraldo – Campinas (SP)CEP 13083-872Telefone (19) 3521.4741proec@unicamp.br",,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,44,ACESSO RÁPIDO,,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,45,MEMORIAL COVID-19,,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,46,EXTECAMP,,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,47,MALUNGA - CURSINHO POPULAR,,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,48,EFEMÉRIDES 2022,,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,49,FÓRUNS PERMANENTES,,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,50,MUSEU EXPLORATÓRIO DE CIÊNCIAS,,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,51,Assinne nossa  Newsletter,,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,52,© All rights reserved.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,53,ProEC Unicamp – design by Claudio Moreira – Midialogia/ProEC,,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,54,Claudio Moreira,,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,55,"
Facebook-f
 ",,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,56,"
Instagram
 ",,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,57,"
Twitter
 ",,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,58,"
Youtube
 ",,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,59,Acessibilidade,,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,60,Modos de acessibilidade,,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,61,Experiência legível,,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,62,Experiência visualmente agradável,,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,63,Orientação Fácil,,,,,,,,,,,,,
http://portal.proec.unicamp.br/centro-de-convencoes/,64,X,,,,,,,,,,,,,
