URL,Parágrafo/Bloco,Sentença,Português,Resp. Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,Elan,Resp.  Elan,Rev. Elan
http://portal.proec.unicamp.br/museu-de-artes-visuais/,35,Assegurar a diversidade cultural em sua programação.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,36,"InstalaçõesO MAV Unicamp dispõe atualmente de uma estrutura de trabalho enxuta, composta por duas salas de acervo, uma sala de equipamentos e uma sede administrativa localizada no campus de Campinas.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,37,"O projeto para sua sede própria foi elaborado no ano de 2012, sob a coordenação do arquiteto e professor doutor Leandro Medrano, a ocupar uma área nobre do campus Zeferino Vaz, na esquina das ruas Bertrand Russell e Claudio Abramo.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,38,"Composto por um Programa de 3.232 m2 de área coberta e 1.100m2 de área externa, além de reservar 5.000 m2 para futura expansão, este projeto executivo contempla duas galerias de exposição, salas para acervo técnico, manutenção e restauro, loja do museu, ateliê experimental, praça de esculturas, auditório com 150 lugares, café e administração.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,39,"A obra da primeira etapa desse complexo cultural teve início em 2013, para a construção da primeira fase do projeto.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,40,"Contudo, os trabalhos de construção foram paralisados logo no início das fundações, devido a problemas contratuais seguidos de um delongado período de congelamento dos recursos financeiros das Universidades Públicas que inviabilizaram a continuidade desse projeto.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,41,"A atenção da gestão central da Unicamp reconhece a importância da retomada de estudos que possam viabilizar o trabalho e a salvaguarda de sua coleção e, em 2018, soma esforços administrativos e financeiros para instalar o museu em espaços a serem reformados no campus de Campinas.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,42,"Assim, mantendo a preocupação com a localização do MAV, uma área central do campus é disponibilizada para reforma e construção de um prédio menor, porém não menos qualificado, a partir de padrões atuais, recomendados aos museus de arte.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,43,"Em 2021, o novo projeto, mais conciso, é ratificado financeiramente pela atual gestão central da universidade, a partir dos estudos propostos no final do ano de 2019, pelos arquitetos e professores doutores Evandro Ziggiatti Monteiro, Claudio Lima Ferreira e Gabriela Celani que propõem um pré-projeto para a requalificação de uma construção existente e a construção de uma nova área expositiva e de acervo no cruzamento das ruas Sergio Buarque de Holanda e Pitágoras.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,44,"O projeto foi acompanhado de reuniões da equipe técnica e diretiva do MAV, bem como apreciado por seu Conselho Executivo.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,45,"Ocupando uma área geral de 660 m2, o novo prédio contará com áreas de acolhimento, conservação, montagem, administração, pesquisa, acervo e exposição, além de um jardim interno que integra o edifício à área verde do entorno.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,46,Seu projeto executivo foi revisado durante todo o período da pandemia Coronavírus 19 e se encontra em fase final de detalhamentos para que sua construção ocorra no ano de 2023.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,47,"Rua da Reitoria, 121Cidade Universitária Zeferino VazBarão Geraldo – Campinas (SP)CEP 13083-872Telefone (19) 3521.4741proec@unicamp.br",,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,48,ACESSO RÁPIDO,,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,49,MEMORIAL COVID-19,,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,50,EXTECAMP,,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,51,MALUNGA - CURSINHO POPULAR,,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,52,EFEMÉRIDES 2022,,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,53,FÓRUNS PERMANENTES,,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,54,MUSEU EXPLORATÓRIO DE CIÊNCIAS,,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,55,Assinne nossa  Newsletter,,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,56,© All rights reserved.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,57,ProEC Unicamp – design by Claudio Moreira – Midialogia/ProEC,,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,58,Claudio Moreira,,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,59,"
Facebook-f
 ",,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,60,"
Instagram
 ",,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,61,"
Twitter
 ",,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,62,"
Youtube
 ",,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,63,Acessibilidade,,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,64,Modos de acessibilidade,,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,65,Experiência legível,,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,66,Experiência visualmente agradável,,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,67,Orientação Fácil,,,,,,,,,,,,,
http://portal.proec.unicamp.br/museu-de-artes-visuais/,68,X,,,,,,,,,,,,,
