URL,Parágrafo/Bloco,Sentença,Português,Resp. Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,Elan,Resp.  Elan,Rev. Elan
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,30,Sobre Ginásio Multidisciplinar,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,31,"O Ginásio Multidisciplinar da UNICAMP – GMU, abriga diversos eventos esportivos.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,32,Sua infraestrutura tem disposição técnica para rede informatizada e permite conexão sem fio com a internet.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,33,"Nas diversas áreas das arquibancadas a capacidade oficial ultrapassa 3.000 lugares, complementada por outras pequenas áreas para o público, além de 250 lugares nas Tribunas de Honra.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,34,"Ainda dispomos de duas Salas de Apoio de aproximadamente 33 m² cada, áreas de circulação e Camarins.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,35,"Temos conjuntos de sanitários masculino, feminino, familiar e para pessoas com deficiência, além do Ambulatório do Serviço de Atendimento Móvel de Urgência – SAMU.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,36,Contatoresergmu@unicamp.br+55 (19) 3521-0037,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,37,"

Conselho Gestor do Ginásio Multidisciplinar da Unicamp - GMU

",,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,38,Calendário,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,39,"O Conselho Gestor se reunirá ordinariamente a cada semestre e, extraordinariamente, quando necessário, por convocação de seu presidente.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,40,Normas e Regras,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,41,Deliberação CAD-A-02/2016,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,42,Contato,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,43,"Para submeter algum assunto para apreciação do Conselho Gestor do Ginásio Multidisciplinar, envie um e-mail para resergmu@unicamp.br.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,44, resergmu@unicamp.br,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,45,"Para assuntos relacionados à reserva dos espaços, deliberadas pelo Conselho Gestor nas reuniões ordinárias, previstas na Deliberação CAD-A-02/2016, acompanhe os Editais de Uso dos Espaços do Ginásio Multidisciplinar, publicados ao final de cada semestre, na página do GMU.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,46,Composição,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,47,"O Conselho Gestor do GMU, conforme previsto na Deliberação CAD-A-02/2016, possui a seguinte composição:",,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,48,"I ‐ Presidente: Pró‐Reitor de Extensão e Assuntos Comunitários, ou seu representante;",,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,49,II ‐ Coordenador da Coordenadoria de Desenvolvimento Cultural;,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,50,III ‐ Diretor ou Coordenador de Extensão da Faculdade de Educação Física;,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,51,IV ‐ Diretor ou Coordenador de Extensão do Instituto de Artes;,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,52,"V ‐ Diretor, Coordenador de Extensão da Faculdade de Ciências Aplicadas ou Docente do curso de Ciências do Esporte, indicado pelo Diretor;",,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,53,VI ‐ Presidente da Liga das Atléticas da Unicamp.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,54,"Rua da Reitoria, 121Cidade Universitária Zeferino VazBarão Geraldo – Campinas (SP)CEP 13083-872Telefone (19) 3521.4741proec@unicamp.br",,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,55,ACESSO RÁPIDO,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,56,MEMORIAL COVID-19,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,57,EXTECAMP,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,58,MALUNGA - CURSINHO POPULAR,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,59,EFEMÉRIDES 2022,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,60,FÓRUNS PERMANENTES,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,61,MUSEU EXPLORATÓRIO DE CIÊNCIAS,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,62,Assinne nossa  Newsletter,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,63,© All rights reserved,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,64,"
Twitter

",,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,65,"
Facebook

",,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,66,"
Dribbble

",,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,67,"
Youtube

",,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,68,"
Pinterest

",,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,69,"
Medium

",,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,70,Acessibilidade,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,71,Modos de acessibilidade,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,72,Experiência legível,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,73,Experiência visualmente agradável,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,74,Orientação Fácil,,,,,,,,,,,,,
http://portal.proec.unicamp.br/ginasio-multidisciplinar/,75,X,,,,,,,,,,,,,
