URL,Parágrafo/Bloco,Sentença,Português,Resp. Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,Elan,Resp.  Elan,Rev. Elan
http://portal.proec.unicamp.br/dproj/,22,"O convênio teve como executor o pró-reitor de Extensão e Assuntos Comunitários da Unicamp e faz parte do Transnational Brazilian Project – The Mauricio Gastón Institute for Latino Community Development and Public Policy – University of Massachusetts, Boston",,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,23,Equipe DProj,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,24,Gislaine Elias Alipio Silveira,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,25,Luis Augusto Passoni Ferreira,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,26,Marcelo Cardoso,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,27,Renata da Costa Lara Baptistel,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,28,Projetos,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,29,"

Incubadora Tecnologica de Cooperativas Populares – ITCP

",,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,30,"

Pré-Vestibulinho CESCON

",,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,31,"

Projeto Rondon

",,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,32,"

Ação Conexão – DPROJ/PROEC

",,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,33,"

Estudo da Implementação da Política Nacional de Saúde Integral da População Negra no município de Campinas

",,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,34,"

Forum DST/Aids Unicamp

",,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,35,"

Programa de Integração Cultural Afrobrasileira

",,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,36,"Rua da Reitoria, 121Cidade Universitária Zeferino VazBarão Geraldo – Campinas (SP)CEP 13083-872Telefone (19) 3521.4741proec@unicamp.br",,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,37,ACESSO RÁPIDO,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,38,MEMORIAL COVID-19,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,39,EXTECAMP,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,40,MALUNGA - CURSINHO POPULAR,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,41,EFEMÉRIDES 2022,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,42,FÓRUNS PERMANENTES,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,43,MUSEU EXPLORATÓRIO DE CIÊNCIAS,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,44,Assinne nossa  Newsletter,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,45,© All rights reserved.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,46,ProEC Unicamp – design by Claudio Moreira – Midialogia/ProEC,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,47,Claudio Moreira,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,48,"
Facebook-f
 ",,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,49,"
Twitter
 ",,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,50,Acessibilidade,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,51,Modos de acessibilidade,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,52,Experiência legível,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,53,Experiência visualmente agradável,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,54,Orientação Fácil,,,,,,,,,,,,,
http://portal.proec.unicamp.br/dproj/,55,X,,,,,,,,,,,,,
