URL,Parágrafo/Bloco,Sentença,Português,Resp. Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,Elan,Resp.  Elan,Rev. Elan
http://portal.proec.unicamp.br/pro-reitores/,53,"Graduado em Engenharia Agronômica pela Universidade de Alexandria (1964), modalidade Entomologia, mestrado em Entomologia (Controle Biológico) pela Universidade de Alexandria (1968), Egito, e doutorado em Ciências Biológicas (Entomologia) pela UNICAMP (1976), Livre Docente pela UNICAMP (l982), Professor Adjunto em 1984 e Professor Titular da UNICAMP desde 1986.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,54,"Atua nas áreas de Ecologia Aplicado, Entomologia Econômica, pragas agrícolas e de alimentos armazenados, educação ambiental, indicadores de sustentabilidade, controle biológico, patologia de insetos e Agroecologia.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,55,Foi Diretor eleito do Instituto de Biologia da UNICAMP por duas vezes (1990 a 1994 e 2002 a 2005) e Coordenador de Relações Internacionais da UNICAMP (1998 a 2002).,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,56,"De maio 2005 a janeiro 2012, foi Pró-Reitor de Extensão e Assuntos Comunitários da UNICAMP.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,57,Foi vice presidente do Instituto de Cultura Árabe de 2008 a 2012.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,58,"A partir da sua aposentadoria em janeiro de 2012, até a presente data, é professor colaborador convidado na UNICAMP, dando continuidade às suas atividades acadêmicas.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,59,"Atualmente, é professor de Pòs-Graduação na Universidade Santa Cecília (UNISANTA), nas áreas de Ecologia e Desenvolvimento Sustentável.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,60,É bolsista de PRODUTIVIDADE 1A do CNPq desde 2000.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,61,É membro da ACADEMIA DE CIÊNCIAS DO ESTADO DE SÃO PAULO desde outubro de 2015.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,62,"Possui graduação em Engenharia Química pela Universidade Federal de São Carlos (1981), mestrado em Engenharia Química pela Universidade Estadual de Campinas (1985) e doutorado em Engenharia Química – The University of Leeds (1989), England, UK.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,63,Atualmente é professor titular da Universidade Estadual de Campinas.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,64,"Tem experiência na área de Engenharia Química, com ênfase em Desenvolvimento de Processos Químicos, Bioquímicos e Eletroquímicos, atuando principalmente nos temas de modelagem, otimização, simulação e controle de processos e desenvolvimento de processos e produtos.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,65,"Atua também na área de desenvolvimento de novos materiais para aplicação na área da saúde e em energia renováveis e utilização de impressão 3-D (Prototipagem Rápida/Manufatura Aditiva) em metais, cerâmica e polímeros na manufatura.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,66,"Possui graduação em LETRAS pela Faculdade de Filosofia, Ciencias e Letras de Ijui (1980), graduação em CIENCIAS JURIDICAS E SOCIAIS pela Universidade Federal de Santa Maria (1970), mestrado em LINGUISTICA (1978); doutorado em LINGUISTICA (1990); livre-docência em Análise do Discurso (1995) e Professor Titular (2003), pela Universidade Estadual de Campinas.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,67,"Professor Aposentado, colaborador visitante da Univ.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,68,"do Porto(Portugal), e de universidades brasileiras a convite.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,69,"Atua principalmente nos seguintes temas: análise do discurso, estudos bakhtinianos e ensino de língua portuguesa.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,70,"Faz parte do Conselho Editorial de várias revistas: Cadernos de Estudos Linguísticos (Unicamp), Palavras (APP/Portugal), Leitura:Teoria & Prática (ALB), Filologia e Linguística Portuguesa (USP), Educação & Realidade (UFRGS), Educação & Contemporaneidade (UNEB), Signo (UNISC), Letras (PUCCAMP), Espaço Pedagógico (UPF), Cadernos Camilliani(CUSC), Fórum LInguistico (UFSC).",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,71,"Roberto Teixeira Mendes fez graduação em Medicina (1979), Residência Médica em Pediatria (1982), formação em Saúde Pública(1983) e doutorado em Saúde da Criança e do Adolescente (1996) na FCM/Unicamp .",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,72,É fundador da Amerunicamp e seu 2º presidente.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,73,"Contratado como docente no departamento de Pediatria em 1983,foi eleito vice-presidente e depois presidente da Associação dos Docentes (ADUNICAMP, 1985-1987), e em vários mandatos como representante docente na Congregação da FCM e no Conselho Universitário.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,74,"Atuou como Pró-Reitor de Extensão da Unicamp (1999 a 2001), Coordenador da Comissão de Extensão Universitária e Assuntos Comunitários da FCM (2006 a 2009), Coordenador do Centro de Saúde da Comunidade ( CECOM 2009-2013), e atualmente é chefe do departamento de Pediatria .",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,75,"Participou das duas reformas da graduação médica (1982 e 2001), atua em disciplinas do 1º, 2º, 3º 4º e 5º ano, além da Residência em Pediatria.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,76,Participou da implantação do IPC e dos módulos de Bioética e Ética Médica.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,77,Atua na Pós-Graduação de Saúde da Criança e do Adolescente e é professor credenciado na Especialização em Saúde Coletiva.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,78,Foi professor homenageado em duas oportunidades.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,79,Atua também como professor responsável pela Liga de Pediatria.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,80,"Graduação Bacharel Geógrafo e Licenciatura em Geografia pela Universidade Estadual Paulista Júlio de Mesquita Filho (1971), mestrado em Geografia Física pela Universidade de São Paulo (1978).",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,81,"Doutorado em Geografia (Geografia Física) pela Universidade de São Paulo (1987)e Livre Docente, professor Adjunto e Títular pela Unicamp.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,82,"Realizou cursos no Inter American Geodetic Survey Cartographic School e na antiga URSS sobre Aspéctos Geológicos de la proteccion del médio ambiente, organizado e patrocinado pela United Nations Educational Scientific And Cultural Organization- UNESCO.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,83,"Atualmente é professor titular da Universidade Estadual de Campinas, departamento de Geografia do Instituto de Geociências, atuando no ensino de graduação e Pós-graduação.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,84,"Tem experiência na área de Geografia Física e Geociências, com ênfase em Geomorfologia e solos, atuando principalmente nos seguintes temas: Bacia Hidrográfica, Fragilidade ambiental de terras e suas relações com uso e ocupação e Geomorfologia do Quaternário com ênfase em geocronologia.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,85,A abordagem sistêmica é concepção teórica e metodológica de seus trabalhos e de seus orientandos.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,86,Membro Coordenador da Área Geociências – FAPESP – (2007 – atual).,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,87,Foi coordenador do CA/SA CNPq e Membro do CATC/CNPq.(2012 a 2013).,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,88,Atualmente membro suplente do CA/SA CNPq,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,89,"Possui graduação em Engenharia de Alimentos pela Universidade Estadual de Campinas(1972), doutorado em Cereal Chemistry pela North Dakota State University(1977) e pós-doutorado pela North Dakota State University(1981).",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,90,"Tem experiência na área de Ciência e Tecnologia de Alimentos, com ênfase em Tecnologia de Alimentos.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,91,"Possui graduação em Bacharel Em Física pela Universidade de Brasília (1965), mestrado em Física – University of Southern California (1971), mestrado em Física pela Universidade de Brasília (1968) e doutorado em Física pela Universidade Estadual de Campinas (1973).",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,92,"Desenvolveu seu programa de pós-doutoramento na Bell Laboratories (NJ, USA).",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,93,"Foi consultor internacional em inovação tecnoógica do BID-Banco Interamenricano de Desenvolvimento; Diretor Superintendente da Companhia de Desenvolvimento do Polo de Alta Tecnologia da Campinas (CIATEC); Diretor da Secretaria de Cooperação Internacional da Prefeitura de Campinas; Asessor Especial do Secretário de Ciência, Tecnologia e Desenvolvimento Economico do Estado de São Paulo; Diretor Tecnico da empresa Tech Yon Industrial do Brasil S.A (Manaus-Am) e Consultor de várias empresas privadas nas áreas econômica e industrial.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,94,Atualmnente é diretor-socio da empresa B2B Consultoria e Assessoria Ltda.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,95,"Tem experiência na área de Física, com ênfase em Prop.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,96,Óticas e Espectrosc.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,97,da Mat.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,98,Condens; Outras Inter.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,99,com Rad.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,100,"e Part., atuando principalmente nos seguintes temas: phonon distributions, hot phonons e non-equilibrium polaritons.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,101,"Rua da Reitoria, 121Cidade Universitária Zeferino VazBarão Geraldo – Campinas (SP)CEP 13083-872Telefone (19) 3521.4741proec@unicamp.br",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,102,ACESSO RÁPIDO,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,103,MEMORIAL COVID-19,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,104,EXTECAMP,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,105,MALUNGA - CURSINHO POPULAR,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,106,EFEMÉRIDES 2022,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,107,FÓRUNS PERMANENTES,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,108,MUSEU EXPLORATÓRIO DE CIÊNCIAS,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,109,Assinne nossa  Newsletter,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,110,© All rights reserved.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,111,ProEC Unicamp – design by Claudio Moreira – Midialogia/ProEC,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,112,Claudio Moreira,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,113,"
Facebook-f
 ",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,114,"
Instagram
 ",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,115,"
Twitter
 ",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,116,"
Youtube
 ",,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,117,Acessibilidade,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,118,Modos de acessibilidade,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,119,Experiência legível,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,120,Experiência visualmente agradável,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,121,Orientação Fácil,,,,,,,,,,,,,
http://portal.proec.unicamp.br/pro-reitores/,122,X,,,,,,,,,,,,,
