URL,Parágrafo/Bloco,Sentença,Português,Resp. Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,Elan,Resp.  Elan,Rev. Elan
http://portal.proec.unicamp.br/cultura/,49,Kimberlly Leticia Alves Pereira,,,,,,,,,,,,,
http://portal.proec.unicamp.br/cultura/,50,"Rua da Reitoria, 121Cidade Universitária Zeferino VazBarão Geraldo – Campinas (SP)CEP 13083-872Telefone (19) 3521.4741proec@unicamp.br",,,,,,,,,,,,,
http://portal.proec.unicamp.br/cultura/,51,ACESSO RÁPIDO,,,,,,,,,,,,,
http://portal.proec.unicamp.br/cultura/,52,MEMORIAL COVID-19,,,,,,,,,,,,,
http://portal.proec.unicamp.br/cultura/,53,EXTECAMP,,,,,,,,,,,,,
http://portal.proec.unicamp.br/cultura/,54,MALUNGA - CURSINHO POPULAR,,,,,,,,,,,,,
http://portal.proec.unicamp.br/cultura/,55,EFEMÉRIDES 2022,,,,,,,,,,,,,
http://portal.proec.unicamp.br/cultura/,56,FÓRUNS PERMANENTES,,,,,,,,,,,,,
http://portal.proec.unicamp.br/cultura/,57,Assinne nossa  Newsletter,,,,,,,,,,,,,
http://portal.proec.unicamp.br/cultura/,58,© All rights reserved.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/cultura/,59,ProEC Unicamp – design by Claudio Moreira – Midialogia/ProEC,,,,,,,,,,,,,
http://portal.proec.unicamp.br/cultura/,60,Claudio Moreira,,,,,,,,,,,,,
http://portal.proec.unicamp.br/cultura/,61,"
Facebook-f
 ",,,,,,,,,,,,,
http://portal.proec.unicamp.br/cultura/,62,"
Instagram
 ",,,,,,,,,,,,,
http://portal.proec.unicamp.br/cultura/,63,"
Twitter
 ",,,,,,,,,,,,,
http://portal.proec.unicamp.br/cultura/,64,"
Youtube
 ",,,,,,,,,,,,,
http://portal.proec.unicamp.br/cultura/,65,Acessibilidade,,,,,,,,,,,,,
http://portal.proec.unicamp.br/cultura/,66,Modos de acessibilidade,,,,,,,,,,,,,
http://portal.proec.unicamp.br/cultura/,67,Experiência legível,,,,,,,,,,,,,
http://portal.proec.unicamp.br/cultura/,68,Experiência visualmente agradável,,,,,,,,,,,,,
http://portal.proec.unicamp.br/cultura/,69,Orientação Fácil,,,,,,,,,,,,,
http://portal.proec.unicamp.br/cultura/,70,X,,,,,,,,,,,,,
