URL,Parágrafo/Bloco,Sentença,Português,Resp. Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,Elan,Resp.  Elan,Rev. Elan
http://portal.proec.unicamp.br/projeto-rondon/,23,Área de atuação,,,,,,,,,,,,,
http://portal.proec.unicamp.br/projeto-rondon/,24,"Em regiões prioritárias de atuação, ou seja, aquelas que apresentam baixo Índice de Desenvolvimento Humano (IDH) e exclusão social, bem como áreas isoladas do território nacional que necessitem de maior aporte de bens e serviços.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/projeto-rondon/,25,"Por essa razão, a Diretriz Estratégica do Projeto Rondon prioriza as regiões norte e nordeste do país.",,,,,,,,,,,,,
http://portal.proec.unicamp.br/projeto-rondon/,26,"Rua da Reitoria, 121Cidade Universitária Zeferino VazBarão Geraldo – Campinas (SP)CEP 13083-872Telefone (19) 3521.4741proec@unicamp.br",,,,,,,,,,,,,
http://portal.proec.unicamp.br/projeto-rondon/,27,ACESSO RÁPIDO,,,,,,,,,,,,,
http://portal.proec.unicamp.br/projeto-rondon/,28,MEMORIAL COVID-19,,,,,,,,,,,,,
http://portal.proec.unicamp.br/projeto-rondon/,29,EXTECAMP,,,,,,,,,,,,,
http://portal.proec.unicamp.br/projeto-rondon/,30,MALUNGA - CURSINHO POPULAR,,,,,,,,,,,,,
http://portal.proec.unicamp.br/projeto-rondon/,31,EFEMÉRIDES 2022,,,,,,,,,,,,,
http://portal.proec.unicamp.br/projeto-rondon/,32,FÓRUNS PERMANENTES,,,,,,,,,,,,,
http://portal.proec.unicamp.br/projeto-rondon/,33,MUSEU EXPLORATÓRIO DE CIÊNCIAS,,,,,,,,,,,,,
http://portal.proec.unicamp.br/projeto-rondon/,34,Assinne nossa  Newsletter,,,,,,,,,,,,,
http://portal.proec.unicamp.br/projeto-rondon/,35,© All rights reserved.,,,,,,,,,,,,,
http://portal.proec.unicamp.br/projeto-rondon/,36,ProEC Unicamp – design by Claudio Moreira – Midialogia/ProEC,,,,,,,,,,,,,
http://portal.proec.unicamp.br/projeto-rondon/,37,Claudio Moreira,,,,,,,,,,,,,
http://portal.proec.unicamp.br/projeto-rondon/,38,"
Facebook-f
 ",,,,,,,,,,,,,
http://portal.proec.unicamp.br/projeto-rondon/,39,"
Twitter
 ",,,,,,,,,,,,,
http://portal.proec.unicamp.br/projeto-rondon/,40,Acessibilidade,,,,,,,,,,,,,
http://portal.proec.unicamp.br/projeto-rondon/,41,Modos de acessibilidade,,,,,,,,,,,,,
http://portal.proec.unicamp.br/projeto-rondon/,42,Experiência legível,,,,,,,,,,,,,
http://portal.proec.unicamp.br/projeto-rondon/,43,Experiência visualmente agradável,,,,,,,,,,,,,
http://portal.proec.unicamp.br/projeto-rondon/,44,Orientação Fácil,,,,,,,,,,,,,
http://portal.proec.unicamp.br/projeto-rondon/,45,X,,,,,,,,,,,,,
