URL,Parágrafo,Sentença,Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,Elan,Resp. Elan,Rev. Elan,Video_Index
http://portal.proec.unicamp.br/assistentes-tecnicos/,5,1,PRÓ-REITOR DE EXTENSÃO E CULTURA,,,,,,,,,,,,s015_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,6,1,ASSESSORES ASSISTENTES TÉCNICOS PROJETOS ESTRATÉGICOS DIRETORIA ADMINISTRATIVA COMUNICAÇÃO TECNOLOGIA DA INFORMAÇÃO MIDIALOGIA CENTRO DE CONVENÇÕES FÓRUNS PERMANENTES MUSEU EXPLORATÓRIO DE CIÊNCIAS LOGOS DA PROEC,,,,,,,,,,,,s016_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,7,1,ASSESSORES,,,,,,,,,,,,s017_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,8,1,ASSISTENTES TÉCNICOS PROJETOS ESTRATÉGICOS DIRETORIA ADMINISTRATIVA COMUNICAÇÃO TECNOLOGIA DA INFORMAÇÃO MIDIALOGIA CENTRO DE CONVENÇÕES FÓRUNS PERMANENTES MUSEU EXPLORATÓRIO DE CIÊNCIAS LOGOS DA PROEC,,,,,,,,,,,,s018_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,9,1,ASSISTENTES TÉCNICOS,,,,,,,,,,,,s019_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,10,1,PROJETOS ESTRATÉGICOS DIRETORIA ADMINISTRATIVA COMUNICAÇÃO TECNOLOGIA DA INFORMAÇÃO MIDIALOGIA CENTRO DE CONVENÇÕES FÓRUNS PERMANENTES MUSEU EXPLORATÓRIO DE CIÊNCIAS LOGOS DA PROEC,,,,,,,,,,,,s020_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,11,1,PROJETOS ESTRATÉGICOS,,,,,,,,,,,,s021_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,12,1,DIRETORIA ADMINISTRATIVA COMUNICAÇÃO TECNOLOGIA DA INFORMAÇÃO MIDIALOGIA CENTRO DE CONVENÇÕES FÓRUNS PERMANENTES MUSEU EXPLORATÓRIO DE CIÊNCIAS LOGOS DA PROEC,,,,,,,,,,,,s022_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,13,1,DIRETORIA ADMINISTRATIVA,,,,,,,,,,,,s023_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,14,1,COMUNICAÇÃO TECNOLOGIA DA INFORMAÇÃO MIDIALOGIA CENTRO DE CONVENÇÕES FÓRUNS PERMANENTES MUSEU EXPLORATÓRIO DE CIÊNCIAS LOGOS DA PROEC,,,,,,,,,,,,s024_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,15,1,COMUNICAÇÃO,,,,,,,,,,,,s025_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,16,1,TECNOLOGIA DA INFORMAÇÃO MIDIALOGIA CENTRO DE CONVENÇÕES FÓRUNS PERMANENTES MUSEU EXPLORATÓRIO DE CIÊNCIAS LOGOS DA PROEC,,,,,,,,,,,,s026_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,17,1,TECNOLOGIA DA INFORMAÇÃO,,,,,,,,,,,,s027_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,18,1,MIDIALOGIA CENTRO DE CONVENÇÕES FÓRUNS PERMANENTES MUSEU EXPLORATÓRIO DE CIÊNCIAS LOGOS DA PROEC,,,,,,,,,,,,s028_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,19,1,MIDIALOGIA,,,,,,,,,,,,s029_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,20,1,CENTRO DE CONVENÇÕES FÓRUNS PERMANENTES MUSEU EXPLORATÓRIO DE CIÊNCIAS LOGOS DA PROEC,,,,,,,,,,,,s030_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,21,1,CENTRO DE CONVENÇÕES,,,,,,,,,,,,s031_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,22,1,FÓRUNS PERMANENTES MUSEU EXPLORATÓRIO DE CIÊNCIAS LOGOS DA PROEC,,,,,,,,,,,,s032_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,23,1,FÓRUNS PERMANENTES,,,,,,,,,,,,s033_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,24,1,MUSEU EXPLORATÓRIO DE CIÊNCIAS LOGOS DA PROEC,,,,,,,,,,,,s034_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,25,1,MUSEU EXPLORATÓRIO DE CIÊNCIAS,,,,,,,,,,,,s035_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,26,1,LOGOS DA PROEC,,,,,,,,,,,,s036_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,27,1,CULTURA,,,,,,,,,,,,s037_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,28,1,EXTENSÃO,,,,,,,,,,,,s038_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,29,1,CONCULT,,,,,,,,,,,,s039_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,30,1,CONEXT CCE,,,,,,,,,,,,s040_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,31,1,CONEXT,,,,,,,,,,,,s041_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,32,1,CCE,,,,,,,,,,,,s042_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,33,1,AÇÕES AFIRMATIVAS,,,,,,,,,,,,s043_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,34,1,AÇÕES DE EXTENSÃO E CULTURA BOLSA DE EXTENSÃO 2º EDITAL DE APOIO A PROJETOS DE EXTENSÃO – PROEC – COLÉGIOS TÉCNICOS CULTURA CURRICULARIZAÇÃO DA EXTENSÃO EDITAIS PEC EDITAIS PEX SABERES INDÍGENAS,,,,,,,,,,,,s044_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,35,1,AÇÕES DE EXTENSÃO E CULTURA,,,,,,,,,,,,s045_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,36,1,BOLSA DE EXTENSÃO 2º EDITAL DE APOIO A PROJETOS DE EXTENSÃO – PROEC – COLÉGIOS TÉCNICOS CULTURA CURRICULARIZAÇÃO DA EXTENSÃO EDITAIS PEC EDITAIS PEX SABERES INDÍGENAS,,,,,,,,,,,,s046_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,37,1,BOLSA DE EXTENSÃO,,,,,,,,,,,,s047_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,38,1,2º EDITAL DE APOIO A PROJETOS DE EXTENSÃO – PROEC – COLÉGIOS TÉCNICOS CULTURA CURRICULARIZAÇÃO DA EXTENSÃO EDITAIS PEC EDITAIS PEX SABERES INDÍGENAS,,,,,,,,,,,,s048_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,39,1,2º EDITAL DE APOIO A PROJETOS DE EXTENSÃO – PROEC – COLÉGIOS TÉCNICOS,,,,,,,,,,,,s049_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,40,1,CULTURA CURRICULARIZAÇÃO DA EXTENSÃO EDITAIS PEC EDITAIS PEX SABERES INDÍGENAS,,,,,,,,,,,,s050_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,41,1,CURRICULARIZAÇÃO DA EXTENSÃO EDITAIS PEC EDITAIS PEX SABERES INDÍGENAS,,,,,,,,,,,,s051_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,42,1,CURRICULARIZAÇÃO DA EXTENSÃO,,,,,,,,,,,,s052_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,43,1,EDITAIS PEC EDITAIS PEX SABERES INDÍGENAS,,,,,,,,,,,,s053_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,44,1,EDITAIS PEC,,,,,,,,,,,,s054_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,45,1,EDITAIS PEX SABERES INDÍGENAS,,,,,,,,,,,,s055_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,46,1,EDITAIS PEX,,,,,,,,,,,,s056_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,47,1,SABERES INDÍGENAS,,,,,,,,,,,,s057_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,48,1,DTIC,,,,,,,,,,,,s058_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,49,1,COMUNICAÇÃO MIDIALOGIA,,,,,,,,,,,,s059_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,50,1,MUSEUS,,,,,,,,,,,,s060_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,50,2,"MUSEU DE ARTES VISUAIS
MUSEU EXPLORATÓRIO DE CIÊNCIAS",,,,,,,,,,,,s061_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,50,3,"SISTEMA EXTECULT
UNIVERSIDADE
EXTENSIONANDO
ESCOLA DE EXTENSÃO
NOTÍCIAS",,,,,,,,,,,,s062_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,51,1,MUSEU DE ARTES VISUAIS,,,,,,,,,,,,s063_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,52,1,SISTEMA EXTECULT,,,,,,,,,,,,s064_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,53,1,UNIVERSIDADE,,,,,,,,,,,,s065_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,54,1,EXTENSIONANDO,,,,,,,,,,,,s066_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,55,1,ESCOLA DE EXTENSÃO,,,,,,,,,,,,s067_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,56,1,NOTÍCIAS,,,,,,,,,,,,s068_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,57,1,Menu,,,,,,,,,,,,s069_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,58,1,< Submenu ProEC,,,,,,,,,,,,s070_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,59,1,Facebook,,,,,,,,,,,,s071_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,60,1,Instagram,,,,,,,,,,,,s072_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,61,1,Linkedin,,,,,,,,,,,,s073_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,62,1,Assistentes Técnicos,,,,,,,,,,,,s074_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,63,1,Assistente Técnico,,,,,,,,,,,,s075_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,64,1,O papel de um assistente técnico em uma universidade pública pode variar de acordo com a área em que atua.,,,,,,,,,,,,s076_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,64,2,"Em geral, um assistente técnico é responsável por prestar suporte técnico e administrativo em atividades acadêmicas, de pesquisa e de extensão.",,,,,,,,,,,,s077_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,65,1,"Em resumo, o papel de um assistente técnico em uma universidade pública é fundamental para garantir o bom funcionamento das atividades administrativas,  acadêmicas e de pesquisa, fornecendo suporte técnico e administrativo aos gestores, professores, pesquisadores e estudantes.",,,,,,,,,,,,s078_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,66,1,Equipe,,,,,,,,,,,,s079_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,67,1,Ana Paula G.,,,,,,,,,,,,s080_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,67,2,Sidoti,,,,,,,,,,,,s081_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,68,1,Sebastião,,,,,,,,,,,,s082_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,69,1,Pesquisar,,,,,,,,,,,,s083_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,70,1,Últimas Notícias,,,,,,,,,,,,s084_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,71,1,16 jul 2024,,,,,,,,,,,,s085_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,71,2,Plantas e substâncias psicodélicas são tema dos Fóruns Permanentes,,,,,,,,,,,,s086_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,71,3,15 jul 2024,,,,,,,,,,,,s087_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,71,4,Inscrições Abertas:,,,,,,,,,,,,s088_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,71,5,Oficinas e Vivências no Espaço Cultural Casa do Lago - 2º Semestre 2024,,,,,,,,,,,,s089_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,71,6,11 jul 2024,,,,,,,,,,,,s090_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,71,7,Arraiá Cultural acontece no 'Domingo no Lago' - 14/07,,,,,,,,,,,,s091_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,71,9,Início das Inscrições para o Programa UniversIDADE:,,,,,,,,,,,,s092_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,71,10,Temporada Segundo Semestre de Atividades 2024,,,,,,,,,,,,s093_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,71,11,03 jul 2024,,,,,,,,,,,,s094_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,71,12,Unicamp recebe mais de 300 pessoas para o Fórum Permanente:,,,,,,,,,,,,s095_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,71,13,Planejamento Estratégico Institucional,,,,,,,,,,,,s096_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,72,1,Fale com a ProEC,,,,,,,,,,,,s097_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,73,1,(19) 3521.4741,,,,,,,,,,,,s098_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,73,2,proec@unicamp.br,,,,,,,,,,,,s099_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,73,3,"Rua da Reitoria, 121 Cidade Universitária Zeferino Vaz Barão Geraldo – Campinas (SP) CEP 13083-872",,,,,,,,,,,,s100_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,74,1,"Rua da Reitoria, 121Cidade Universitária Zeferino VazBarão Geraldo – Campinas (SP)CEP 13083-872Telefone (19) 3521.4741proec@unicamp.br",,,,,,,,,,,,s101_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,75,1,ACESSO RÁPIDO,,,,,,,,,,,,s102_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,76,1,MEMORIAL COVID-19,,,,,,,,,,,,s103_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,77,1,EXTECAMP,,,,,,,,,,,,s104_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,78,1,MALUNGA - CURSINHO POPULAR,,,,,,,,,,,,s105_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,79,1,Mantenha-se conectado com a,,,,,,,,,,,,s106_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,79,2,Pró-Reitoria de Extensão e Cultura!,,,,,,,,,,,,s107_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,80,1,© Todos os direitos reservados.,,,,,,,,,,,,s108_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,80,2,ProEC Unicamp – CMA – Midialogia/ProEC,,,,,,,,,,,,s109_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,81,1,CMA,,,,,,,,,,,,s110_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,82,1,Facebook-f,,,,,,,,,,,,s111_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,83,1,Twitter,,,,,,,,,,,,s112_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,84,1,Youtube,,,,,,,,,,,,s113_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,85,1,Acessibilidade,,,,,,,,,,,,s114_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,86,1,Modos de acessibilidade,,,,,,,,,,,,s115_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,87,1,Experiência legível,,,,,,,,,,,,s116_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,88,1,Dimensionamento de conteúdo,,,,,,,,,,,,s117_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,89,1,lupa de texto,,,,,,,,,,,,s118_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,90,1,Fonte legível,,,,,,,,,,,,s119_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,91,1,Compatível com dislexia,,,,,,,,,,,,s120_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,92,1,Títulos de Destaque,,,,,,,,,,,,s121_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,93,1,Links de Destaque,,,,,,,,,,,,s122_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,94,1,Tamanho da fonte,,,,,,,,,,,,s123_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,95,1,Altura da linha,,,,,,,,,,,,s124_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,96,1,Espaçamento entre Letras,,,,,,,,,,,,s125_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,97,1,Esquerda alinhada,,,,,,,,,,,,s126_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,98,1,Alinhado ao centro,,,,,,,,,,,,s127_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,99,1,Alinhado à Direita,,,,,,,,,,,,s128_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,100,1,Experiência visualmente agradável,,,,,,,,,,,,s129_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,101,1,Contraste escuro,,,,,,,,,,,,s130_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,102,1,Contraste claro,,,,,,,,,,,,s131_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,103,1,Monocromático,,,,,,,,,,,,s132_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,104,1,Alto Contraste,,,,,,,,,,,,s133_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,105,1,Alta Saturação,,,,,,,,,,,,s134_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,106,1,Baixa Saturação,,,,,,,,,,,,s135_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,107,1,Ajustar as cores do texto,,,,,,,,,,,,s136_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,108,1,Ajustar as cores do título,,,,,,,,,,,,s137_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,109,1,Ajustar cores de fundo,,,,,,,,,,,,s138_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,110,1,Orientação Fácil,,,,,,,,,,,,s139_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,111,1,Silenciar sons,,,,,,,,,,,,s140_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,112,1,Ocultar Imagens,,,,,,,,,,,,s141_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,113,1,Teclado virtual,,,,,,,,,,,,s142_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,114,1,Guia de leitura,,,,,,,,,,,,s143_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,115,1,Parar animações,,,,,,,,,,,,s144_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,116,1,máscara de leitura,,,,,,,,,,,,s145_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,117,1,Destaque ao passar o mouse,,,,,,,,,,,,s146_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,118,1,Foco de Destaque,,,,,,,,,,,,s147_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,119,1,Grande Cursor Escuro,,,,,,,,,,,,s148_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,120,1,Cursor de luz grande,,,,,,,,,,,,s149_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,121,1,Cognitive Reading,,,,,,,,,,,,s150_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,122,1,Teclas de Navegação,,,,,,,,,,,,s151_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,123,1,Voice Navigation,,,,,,,,,,,,s152_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,124,1,Redefinir as configurações,,,,,,,,,,,,s153_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,125,1,Esconder para sempre,,,,,,,,,,,,s154_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,126,1,Politica de Privacidade,,,,,,,,,,,,s155_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,127,1,"Utilizamos cookies para oferecer melhor experiência, melhorar o desempenho, analisar como você interage em nosso site e personalizar conteúdo.",,,,,,,,,,,,s156_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,127,2,"Ao utilizar este site, você concorda com o uso de cookies.",,,,,,,,,,,,s157_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,127,3,"Para mais informações, consulte a Política de Privacidade da Unicamp.Política de Privacidade da UnicampESTOU CIENTE",,,,,,,,,,,,s158_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,128,1,Política de Privacidade da Unicamp,,,,,,,,,,,,s159_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,129,1,ESTOU CIENTE,,,,,,,,,,,,s160_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,130,1,Manage consent,,,,,,,,,,,,s161_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,131,1,Fechar,,,,,,,,,,,,s162_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,132,1,Privacy Overview,,,,,,,,,,,,s163_talita.vp9.webm
http://portal.proec.unicamp.br/assistentes-tecnicos/,133,1,Salvar e aceitar,,,,,,,,,,,,s164_talita.vp9.webm
