URL,Paragraph,Sentence
https://www.extecamp.unicamp.br,22, Veja mais.
https://www.extecamp.unicamp.br,23,Os cursos são de excelência e consegue formar profissionais capacitados para atender o mercado de trabalho.
https://www.extecamp.unicamp.br,24,Gostei dos cursos que a escola apresenta aos seus clientes e alunos
https://www.extecamp.unicamp.br,25,PROEC
https://www.extecamp.unicamp.br,26,19/05/2023
https://www.extecamp.unicamp.br,27,PROEC
https://www.extecamp.unicamp.br,28,31/01/2023
https://www.extecamp.unicamp.br,29,PROEC
https://www.extecamp.unicamp.br,30,14/04/2023
https://www.extecamp.unicamp.br,31,PROEC
https://www.extecamp.unicamp.br,32,26/05/2023
https://www.extecamp.unicamp.br,33,DESTAQUE
https://www.extecamp.unicamp.br,34,Fique por dentro dos vídeos e reportagens produzidas pela ProEC.
https://www.extecamp.unicamp.br,35,#SomosPROEC
https://www.extecamp.unicamp.br,36,Conheça todos os órgãos que são parte da Pró-Reitoria de Extensão e Cultura.
https://www.extecamp.unicamp.br,37,Coordenador Geral de Extensão
https://www.extecamp.unicamp.br,38,Prof.
https://www.extecamp.unicamp.br,38,Dr.
https://www.extecamp.unicamp.br,38,Luís Geraldo Pedroso Meloni
https://www.extecamp.unicamp.br,39,codext@unicamp.br
https://www.extecamp.unicamp.br,40,Coordenador Adjunto
https://www.extecamp.unicamp.br,41,Pedro Emerson de Carvalho
https://www.extecamp.unicamp.br,42,"Rua Saturnino de Brito, nº 323,
                        2º andar, em frente do RS."
https://www.extecamp.unicamp.br,42,Cidade Universitária - Campinas - SP.
https://www.extecamp.unicamp.br,42,"13083-889 	UNICAMP
"
https://www.extecamp.unicamp.br,43,Informações
https://www.extecamp.unicamp.br,44,"(19) 3521-4646 e 3521-4647
                      extecamp@extecamp.unicamp.br "
https://www.extecamp.unicamp.br,45,"› Centro de Convenções
› Espaço Cultural Casa do Lago
› CIS-Guanabara
› Ginásio Multidisciplinar
› Museu de Artes Visuais
› Museu Exploratório de Ciências
› Programa Fóruns Permanentes
"
https://www.extecamp.unicamp.br,46,© Pró-Reitoria de Extensão e Cultura.
https://www.extecamp.unicamp.br,46,"Desenvolvido por                         
            DTIC - Diretoria de Tecnologia da Informação e Comunicação."
https://www.extecamp.unicamp.br,46,
